customer_id,tenure_months,contract_type,monthly_charges,total_charges,internet_service,online_security,tech_support,streaming_tv,payment_method,paperless_billing,senior_citizen,partner,dependents,phone_service,multiple_lines,support_calls_3mo,avg_data_gb_3mo,late_payments_6mo,plan_changes_6mo,churned
CUST56254,20,Two year,43.02,659.91,Fiber optic,Yes,Yes,No,Electronic check,Yes,0,No,No,Yes,No,2,45.83,2,0,0
CUST56255,48,Two year,80.63,3317.96,DSL,No,No,No,Electronic check,Yes,0,Yes,Yes,Yes,Yes,1,28.86,0,0,0
CUST56256,1,One year,85.47,70.05,Fiber optic,No,Yes,No,Bank transfer (automatic),No,0,Yes,No,Yes,No,1,21.58,0,0,0
CUST56257,2,Month-to-month,120.0,267.22,Fiber optic,No,Yes,No,Mailed check,No,0,No,No,No,No phone service,3,63.16,1,1,1
CUST56258,59,Month-to-month,54.04,3405.2,DSL,No,No,No,Electronic check,No,1,Yes,No,Yes,Yes,0,35.55,0,0,0
CUST56259,40,Month-to-month,55.18,2475.46,No internet service,No,No,No,Credit card (automatic),No,1,No,No,Yes,No,0,0.0,1,0,0
CUST56260,10,Two year,52.6,402.6,DSL,No,No,Yes,Credit card (automatic),Yes,1,No,No,Yes,No,0,25.88,0,1,0
CUST56261,18,Month-to-month,102.55,1831.49,DSL,No,No,No,Electronic check,No,0,No,No,Yes,No phone service,0,8.49,1,0,0
CUST56262,39,Month-to-month,37.41,1122.51,DSL,No,No,Yes,Electronic check,No,0,No,Yes,Yes,No,1,53.93,0,0,1
CUST56263,17,One year,60.87,847.43,DSL,Yes,No,Yes,Credit card (automatic),Yes,0,No,Yes,Yes,No,2,9.76,0,0,0
CUST56264,10,Month-to-month,86.23,929.4,DSL,No,Yes,No,Bank transfer (automatic),Yes,0,No,No,Yes,No,0,28.27,0,0,0
CUST56265,37,Two year,108.58,4019.47,Fiber optic,No,No,No,Credit card (automatic),Yes,0,Yes,No,Yes,No,0,35.18,0,0,0
CUST56266,6,Month-to-month,75.39,435.87,Fiber optic,Yes,No,No,Electronic check,Yes,0,Yes,No,Yes,No,1,0.0,0,0,1
CUST56267,72,Two year,74.64,4089.8,DSL,Yes,No,No,Bank transfer (automatic),Yes,0,No,Yes,No,No phone service,0,22.46,0,0,0
CUST56268,54,Month-to-month,66.4,3094.58,DSL,No,Yes,Yes,Electronic check,No,0,Yes,No,Yes,Yes,1,28.78,0,0,0
CUST56269,17,Month-to-month,67.12,1018.37,Fiber optic,Yes,No,No,Electronic check,Yes,1,No,Yes,Yes,No,0,15.35,0,0,1
CUST56270,69,Month-to-month,77.73,4937.81,DSL,No,No,No,Bank transfer (automatic),No,0,Yes,No,Yes,No phone service,0,21.0,0,0,0
CUST56271,40,Month-to-month,88.02,2817.34,Fiber optic,Yes,No,No,Bank transfer (automatic),Yes,0,No,Yes,No,No phone service,2,39.1,0,0,0
CUST56272,19,One year,75.28,1212.82,No internet service,No,No,Yes,Electronic check,Yes,0,No,No,Yes,No,0,0.0,0,0,0
CUST56273,28,Month-to-month,120.0,3422.09,DSL,Yes,No,No,Electronic check,No,1,Yes,No,Yes,Yes,0,33.51,0,0,1
CUST56274,56,Month-to-month,103.82,5822.38,Fiber optic,No,No,Yes,Bank transfer (automatic),Yes,0,No,No,Yes,No phone service,2,0.0,0,1,1
CUST56275,51,One year,64.08,2913.16,No internet service,Yes,No,No,Electronic check,No,0,No,Yes,Yes,No,1,0.0,0,0,0
CUST56276,28,Month-to-month,106.21,2650.09,Fiber optic,Yes,No,No,Electronic check,Yes,0,No,No,Yes,No phone service,1,16.25,2,0,1
CUST56277,67,One year,47.81,3453.84,No internet service,Yes,No,No,Electronic check,No,0,Yes,Yes,Yes,No,2,0.0,0,0,0
CUST56278,6,One year,85.43,441.81,DSL,No,No,Yes,Electronic check,Yes,0,Yes,No,Yes,Yes,2,1.71,0,1,1
CUST56279,31,Month-to-month,79.53,1913.72,Fiber optic,No,No,Yes,Credit card (automatic),Yes,0,No,No,Yes,No,0,31.88,0,0,0
CUST56280,20,One year,75.15,1319.7,DSL,Yes,No,No,Electronic check,Yes,0,Yes,No,Yes,No,1,16.84,1,1,0
CUST56281,66,Month-to-month,75.07,4019.59,DSL,No,No,No,Bank transfer (automatic),Yes,1,Yes,No,Yes,No,1,40.41,1,0,1
CUST56282,14,Month-to-month,70.07,845.86,No internet service,No,Yes,Yes,Bank transfer (automatic),Yes,0,No,Yes,Yes,Yes,0,0.0,0,0,0
CUST56283,67,Month-to-month,114.98,6752.5,DSL,Yes,No,No,Electronic check,Yes,0,Yes,No,Yes,No,2,0.0,0,1,1
CUST56284,54,Two year,44.25,1982.59,No internet service,Yes,No,No,Bank transfer (automatic),No,0,No,Yes,Yes,Yes,1,0.0,0,1,0
CUST56285,63,One year,92.54,5062.64,Fiber optic,No,No,Yes,Electronic check,Yes,0,Yes,No,Yes,No,1,38.42,0,0,0
CUST56286,28,Month-to-month,66.44,1864.2,No internet service,No,No,No,Credit card (automatic),Yes,0,No,Yes,Yes,No phone service,1,0.0,1,0,1
CUST56287,18,Two year,83.69,1472.54,No internet service,No,No,Yes,Credit card (automatic),Yes,0,Yes,No,Yes,No,0,0.0,0,0,0
CUST56288,14,Month-to-month,64.89,704.41,Fiber optic,No,No,No,Credit card (automatic),No,0,Yes,No,Yes,No,0,25.17,1,0,1
CUST56289,51,Two year,56.54,2500.29,No internet service,Yes,No,Yes,Mailed check,Yes,0,No,No,No,No phone service,1,0.0,0,0,0
CUST56290,8,One year,61.64,459.18,Fiber optic,No,No,No,Credit card (automatic),No,1,Yes,No,Yes,No,1,25.49,0,0,0
CUST56291,25,Two year,116.54,2216.72,Fiber optic,No,Yes,No,Bank transfer (automatic),Yes,0,Yes,No,Yes,No,1,0.0,0,0,0
CUST56292,32,Two year,110.29,4008.42,Fiber optic,Yes,No,Yes,Mailed check,Yes,0,No,No,Yes,Yes,1,59.02,0,0,0
CUST56293,14,Two year,52.35,618.8,DSL,No,Yes,No,Electronic check,Yes,0,Yes,No,Yes,No,2,15.01,0,0,0
CUST56294,33,Month-to-month,54.61,1814.91,DSL,No,No,Yes,Electronic check,No,1,No,No,Yes,No,1,32.3,0,1,0
CUST56295,34,One year,58.14,1572.79,DSL,No,Yes,Yes,Electronic check,Yes,0,No,No,Yes,Yes,0,3.26,0,0,0
CUST56296,12,Two year,85.72,928.22,DSL,No,No,No,Electronic check,Yes,0,Yes,Yes,Yes,Yes,1,49.66,1,0,0
CUST56297,35,One year,74.42,1975.63,DSL,Yes,No,No,Credit card (automatic),No,0,Yes,No,Yes,No,0,28.47,0,0,0
CUST56298,41,Month-to-month,85.65,2823.23,Fiber optic,No,Yes,No,Credit card (automatic),Yes,0,No,No,Yes,No,1,48.53,1,0,1
CUST56299,47,Two year,107.25,4034.69,Fiber optic,No,Yes,No,Electronic check,No,0,Yes,No,Yes,Yes,0,48.23,0,1,0
CUST56300,19,Month-to-month,102.01,1939.98,Fiber optic,No,Yes,Yes,Credit card (automatic),Yes,0,Yes,Yes,Yes,No,0,0.0,0,0,0
CUST56301,24,Month-to-month,57.65,1050.47,No internet service,No,No,No,Bank transfer (automatic),No,0,No,Yes,Yes,No,1,0.0,1,0,1
CUST56302,67,One year,20.01,1181.32,No internet service,No,No,No,Mailed check,No,1,No,Yes,Yes,Yes,2,0.0,0,0,0
CUST56303,6,Month-to-month,120.0,593.48,No internet service,No,No,No,Credit card (automatic),Yes,0,Yes,No,Yes,No,0,0.0,1,0,0
CUST56304,22,One year,76.29,1708.93,Fiber optic,Yes,No,Yes,Bank transfer (automatic),No,0,Yes,No,Yes,No,0,42.55,0,1,0
CUST56305,21,Month-to-month,28.33,455.64,DSL,No,No,Yes,Bank transfer (automatic),No,0,No,Yes,Yes,No,1,27.32,0,0,0
CUST56306,18,One year,71.35,1283.39,No internet service,No,Yes,No,Electronic check,No,0,No,No,Yes,No,2,0.0,0,0,1
CUST56307,59,Two year,31.93,1856.62,DSL,Yes,Yes,Yes,Electronic check,Yes,1,Yes,No,No,No phone service,0,24.48,0,0,0
CUST56308,65,Month-to-month,108.96,5629.52,DSL,Yes,No,No,Credit card (automatic),No,0,No,No,Yes,No,2,30.52,0,0,0
CUST56309,63,One year,95.63,6199.84,DSL,Yes,Yes,Yes,Electronic check,Yes,0,No,Yes,Yes,Yes,1,19.61,0,0,0
CUST56310,14,Month-to-month,89.7,1048.3,Fiber optic,No,No,No,Electronic check,No,1,Yes,No,Yes,No,1,48.27,0,1,1
CUST56311,6,Two year,58.47,276.18,Fiber optic,Yes,Yes,Yes,Electronic check,Yes,0,No,No,Yes,No,1,33.94,0,0,1
CUST56312,64,Two year,79.56,3955.4,DSL,No,No,No,Mailed check,No,0,No,Yes,Yes,No,2,0.82,0,0,0
CUST56313,15,Month-to-month,120.0,2048.85,Fiber optic,No,Yes,No,Mailed check,No,0,No,No,Yes,No,1,32.39,1,0,1
CUST56314,58,One year,66.65,3333.7,DSL,No,Yes,No,Credit card (automatic),No,0,No,No,Yes,Yes,2,25.02,0,0,0
CUST56315,5,Month-to-month,72.6,396.03,DSL,Yes,Yes,No,Mailed check,No,0,Yes,No,Yes,No,1,36.82,0,0,1
CUST56316,44,One year,52.45,2216.0,DSL,No,No,No,Credit card (automatic),No,0,No,No,Yes,No,0,26.88,0,0,0
CUST56317,36,One year,61.28,2409.68,DSL,No,Yes,Yes,Bank transfer (automatic),No,1,Yes,No,Yes,No,2,31.93,1,0,0
CUST56318,63,Month-to-month,91.47,6167.15,Fiber optic,No,No,No,Bank transfer (automatic),Yes,0,Yes,No,Yes,No,1,38.05,0,0,0
CUST56319,13,One year,58.05,644.85,DSL,No,No,Yes,Electronic check,Yes,0,No,Yes,Yes,No,1,50.19,1,0,0
CUST56320,6,Month-to-month,59.61,337.72,DSL,No,No,Yes,Electronic check,No,0,No,Yes,Yes,No,0,28.81,0,0,1
CUST56321,57,Month-to-month,117.31,5614.79,DSL,No,No,No,Credit card (automatic),Yes,0,Yes,Yes,Yes,Yes,2,32.06,0,0,0
CUST56322,28,Two year,77.62,1943.91,Fiber optic,No,No,Yes,Bank transfer (automatic),No,0,Yes,No,Yes,No,0,59.07,0,0,0
CUST56323,60,Month-to-month,65.29,4458.12,No internet service,No,No,No,Mailed check,Yes,0,Yes,No,Yes,No phone service,2,0.0,1,0,0
CUST56324,21,One year,87.27,1662.49,Fiber optic,No,No,No,Credit card (automatic),Yes,0,No,No,Yes,Yes,2,0.0,0,2,0
CUST56325,36,Month-to-month,100.24,2883.38,Fiber optic,No,No,Yes,Credit card (automatic),Yes,0,No,No,Yes,No,0,8.21,0,0,1
CUST56326,40,Two year,63.58,2445.86,No internet service,Yes,No,Yes,Electronic check,No,1,Yes,No,Yes,No,0,0.0,0,0,0
CUST56327,34,One year,43.92,1546.45,DSL,No,Yes,Yes,Bank transfer (automatic),Yes,0,Yes,Yes,Yes,No,1,40.57,1,0,0
CUST56328,45,Month-to-month,80.79,3208.05,DSL,No,No,No,Credit card (automatic),Yes,0,No,No,Yes,No,1,51.91,0,1,0
CUST56329,39,Month-to-month,98.18,3579.47,Fiber optic,No,No,Yes,Credit card (automatic),Yes,0,No,Yes,No,No phone service,2,0.0,0,2,0
CUST56330,31,Month-to-month,88.07,2937.85,DSL,No,No,No,Electronic check,Yes,0,No,No,Yes,No phone service,1,14.36,0,0,1
CUST56331,18,Two year,88.81,1396.64,Fiber optic,No,No,Yes,Electronic check,Yes,0,No,No,Yes,No,0,33.28,0,0,1
CUST56332,13,Month-to-month,99.08,1413.53,Fiber optic,No,No,Yes,Mailed check,Yes,0,Yes,No,Yes,No,1,21.58,0,0,0
CUST56333,50,Month-to-month,57.39,3036.37,DSL,No,No,No,Electronic check,No,1,Yes,No,Yes,No,0,28.29,0,0,1
CUST56334,66,One year,120.0,8000.0,Fiber optic,No,No,Yes,Electronic check,No,0,Yes,Yes,Yes,No,2,23.44,0,0,0
CUST56335,49,Month-to-month,90.98,4907.88,DSL,No,No,No,Bank transfer (automatic),No,0,Yes,No,Yes,No,4,34.94,0,0,0
CUST56336,11,Month-to-month,97.7,1070.25,DSL,No,No,No,Bank transfer (automatic),No,0,No,No,Yes,Yes,3,57.83,0,0,1
CUST56337,11,Month-to-month,108.44,1104.66,Fiber optic,No,Yes,Yes,Electronic check,Yes,1,No,No,Yes,Yes,0,23.04,0,1,1
CUST56338,30,Month-to-month,92.36,3035.36,Fiber optic,No,No,No,Bank transfer (automatic),No,0,No,No,Yes,No,2,21.15,0,0,1
CUST56339,23,One year,46.99,1067.24,DSL,Yes,Yes,No,Electronic check,No,0,Yes,Yes,Yes,No,2,33.66,0,1,1
CUST56340,16,Two year,64.17,896.51,DSL,No,Yes,Yes,Mailed check,No,0,No,No,Yes,Yes,0,29.7,0,0,0
CUST56341,35,Two year,47.92,1407.98,DSL,No,No,No,Credit card (automatic),No,0,No,Yes,Yes,No,0,72.0,0,0,0
CUST56342,36,Two year,35.51,1143.01,DSL,No,No,Yes,Credit card (automatic),No,0,Yes,No,Yes,Yes,1,22.44,0,0,0
CUST56343,66,Month-to-month,120.0,8000.0,DSL,No,No,No,Electronic check,No,0,Yes,No,Yes,No,2,38.97,0,0,0
CUST56344,57,Month-to-month,98.87,4708.24,DSL,No,Yes,Yes,Credit card (automatic),No,0,No,No,Yes,No,1,17.07,1,0,0
CUST56345,12,One year,85.18,1040.45,Fiber optic,No,No,Yes,Credit card (automatic),Yes,0,Yes,No,Yes,No,1,21.49,1,0,1
CUST56346,42,Two year,84.44,3263.14,Fiber optic,No,No,No,Bank transfer (automatic),Yes,0,No,Yes,Yes,No,2,10.38,0,0,0
CUST56347,6,One year,96.36,470.91,Fiber optic,No,No,No,Credit card (automatic),No,0,Yes,No,Yes,No,1,32.97,1,0,1
CUST56348,72,Month-to-month,92.14,6682.07,Fiber optic,No,Yes,Yes,Electronic check,No,0,Yes,No,Yes,Yes,0,4.7,0,1,0
CUST56349,10,One year,69.29,790.44,Fiber optic,No,No,No,Electronic check,No,1,No,No,No,No phone service,0,28.66,1,0,1
CUST56350,69,One year,112.77,5933.86,Fiber optic,No,No,Yes,Credit card (automatic),Yes,1,Yes,No,Yes,No,2,48.7,0,0,0
CUST56351,17,Two year,62.61,1068.99,Fiber optic,Yes,No,No,Mailed check,Yes,0,Yes,No,Yes,No,0,39.58,0,0,1
CUST56352,72,One year,108.82,6357.27,Fiber optic,Yes,No,No,Mailed check,No,0,Yes,No,Yes,Yes,1,25.7,0,0,1
CUST56353,44,Month-to-month,95.28,3194.89,Fiber optic,No,No,No,Electronic check,Yes,0,Yes,No,Yes,Yes,0,63.26,0,0,0
CUST56354,40,Month-to-month,100.28,3321.77,Fiber optic,No,No,No,Electronic check,Yes,0,Yes,Yes,No,No phone service,0,14.4,0,1,1
CUST56355,3,Month-to-month,86.95,210.64,Fiber optic,No,No,No,Electronic check,Yes,0,No,No,Yes,No,1,56.74,1,0,1
CUST56356,53,Month-to-month,55.36,2520.75,DSL,No,Yes,No,Electronic check,Yes,0,Yes,No,Yes,No,0,15.77,1,0,0
CUST56357,3,Two year,52.42,157.05,DSL,No,No,Yes,Credit card (automatic),No,0,Yes,No,Yes,No,3,37.21,0,0,1
CUST56358,38,Month-to-month,87.26,3667.59,DSL,Yes,No,No,Electronic check,Yes,1,Yes,Yes,Yes,No,1,14.04,0,0,0
CUST56359,65,Month-to-month,61.46,3116.68,DSL,Yes,Yes,No,Credit card (automatic),Yes,0,No,No,Yes,No,2,33.84,0,0,0
CUST56360,55,Month-to-month,61.74,2872.11,DSL,No,No,No,Electronic check,No,0,Yes,No,No,No phone service,0,50.84,0,1,0
CUST56361,9,One year,84.44,576.52,DSL,No,Yes,No,Electronic check,Yes,0,No,Yes,Yes,No,2,19.36,1,0,1
CUST56362,12,One year,77.51,882.35,DSL,No,No,No,Credit card (automatic),No,0,No,No,Yes,No,1,54.73,0,0,0
CUST56363,24,Month-to-month,47.95,1029.86,No internet service,No,No,Yes,Electronic check,Yes,0,Yes,No,Yes,No,1,0.0,0,0,1
CUST56364,53,Two year,94.54,5584.35,DSL,No,No,No,Electronic check,No,0,Yes,No,Yes,Yes,1,15.58,0,1,0
CUST56365,26,Month-to-month,108.49,2257.84,DSL,No,No,Yes,Credit card (automatic),Yes,1,No,No,Yes,No,0,54.86,0,0,0
CUST56366,44,Month-to-month,74.9,3121.12,DSL,No,No,No,Electronic check,Yes,0,Yes,No,Yes,No,2,15.3,0,0,0
CUST56367,58,Month-to-month,42.93,2698.3,DSL,No,Yes,Yes,Electronic check,Yes,0,No,Yes,Yes,Yes,0,0.0,0,0,0
CUST56368,51,One year,51.71,2741.34,Fiber optic,No,No,No,Credit card (automatic),Yes,0,No,Yes,Yes,No,1,0.0,2,0,0
CUST56369,66,One year,70.18,4609.02,Fiber optic,No,No,No,Mailed check,No,0,No,Yes,Yes,No,0,38.83,0,0,0
CUST56370,63,Two year,94.84,6117.6,DSL,No,No,No,Bank transfer (automatic),Yes,0,Yes,No,Yes,Yes,0,11.54,0,0,0
CUST56371,56,Month-to-month,97.97,5951.5,Fiber optic,Yes,Yes,No,Electronic check,No,0,Yes,Yes,Yes,No,0,22.79,0,0,0
CUST56372,18,Two year,41.79,703.98,DSL,No,Yes,No,Electronic check,Yes,0,Yes,Yes,Yes,No,0,21.81,0,0,0
CUST56373,37,One year,114.85,4002.43,Fiber optic,No,No,No,Mailed check,Yes,0,Yes,No,No,No phone service,0,50.67,0,0,1
CUST56374,58,Month-to-month,75.67,3498.98,No internet service,No,No,No,Bank transfer (automatic),No,0,No,No,Yes,No,2,0.0,0,1,0
CUST56375,39,Month-to-month,94.45,4190.89,No internet service,Yes,No,Yes,Electronic check,No,0,Yes,Yes,Yes,No,1,0.0,0,0,0
CUST56376,60,Month-to-month,73.77,4940.73,DSL,No,No,Yes,Credit card (automatic),Yes,1,No,No,Yes,Yes,1,36.84,0,0,0
CUST56377,32,Two year,40.49,1318.48,Fiber optic,No,Yes,Yes,Credit card (automatic),Yes,0,No,No,Yes,No,2,21.75,0,0,1
CUST56378,68,Month-to-month,56.02,3647.94,Fiber optic,No,Yes,Yes,Bank transfer (automatic),Yes,0,Yes,No,Yes,No,1,11.6,0,0,0
CUST56379,71,Month-to-month,76.33,5311.48,Fiber optic,No,Yes,Yes,Mailed check,No,0,No,No,Yes,No,1,6.88,0,0,0
CUST56380,23,One year,75.51,1423.83,DSL,Yes,Yes,No,Bank transfer (automatic),Yes,1,No,No,Yes,Yes,1,34.99,1,1,0
CUST56381,70,Two year,92.28,6631.3,Fiber optic,No,No,Yes,Bank transfer (automatic),No,0,Yes,Yes,Yes,Yes,1,20.34,1,0,0
CUST56382,30,One year,109.77,3429.9,DSL,No,Yes,No,Electronic check,No,1,No,No,Yes,Yes,1,43.36,0,0,0
CUST56383,55,One year,68.38,3743.72,DSL,No,Yes,No,Credit card (automatic),Yes,1,Yes,No,Yes,No,1,24.25,0,1,0
CUST56384,47,Month-to-month,92.7,3279.64,Fiber optic,No,No,No,Mailed check,Yes,0,No,No,Yes,No,2,37.92,2,0,1
CUST56385,64,Two year,47.47,2369.98,DSL,Yes,No,No,Credit card (automatic),No,0,No,Yes,Yes,No,1,57.64,0,0,0
CUST56386,65,Month-to-month,101.01,5304.04,DSL,No,Yes,No,Credit card (automatic),Yes,0,No,No,Yes,Yes,1,65.61,0,1,0
CUST56387,40,Month-to-month,120.0,4968.22,Fiber optic,No,Yes,Yes,Electronic check,Yes,0,Yes,Yes,No,No phone service,1,25.36,0,0,0
CUST56388,10,Two year,69.07,635.85,Fiber optic,No,No,No,Mailed check,Yes,0,Yes,No,No,No phone service,3,39.79,1,0,0
CUST56389,41,Month-to-month,74.25,3271.05,No internet service,Yes,No,Yes,Bank transfer (automatic),Yes,0,No,No,Yes,Yes,2,0.0,1,1,0
CUST56390,45,Month-to-month,102.57,5241.67,Fiber optic,No,No,Yes,Bank transfer (automatic),No,0,No,No,Yes,Yes,1,8.8,1,0,1
CUST56391,54,One year,65.12,3363.93,Fiber optic,No,Yes,No,Credit card (automatic),No,1,Yes,No,Yes,Yes,2,29.88,0,1,0
CUST56392,51,Month-to-month,55.8,2493.28,Fiber optic,Yes,No,No,Electronic check,No,0,No,No,No,No phone service,1,41.8,1,0,0
CUST56393,26,Month-to-month,84.01,2144.2,DSL,No,No,No,Bank transfer (automatic),Yes,0,Yes,No,Yes,No,1,17.53,0,0,0
CUST56394,60,One year,81.53,4305.76,DSL,No,No,Yes,Credit card (automatic),Yes,0,No,No,Yes,No,1,12.53,0,0,0
CUST56395,48,One year,44.37,1932.32,No internet service,Yes,No,No,Credit card (automatic),No,1,Yes,Yes,Yes,No,1,0.0,0,0,0
CUST56396,54,One year,68.54,2877.67,DSL,No,No,Yes,Electronic check,Yes,0,Yes,No,No,No phone service,2,42.28,0,0,0
CUST56397,31,Month-to-month,120.0,3287.45,DSL,No,Yes,No,Credit card (automatic),Yes,0,Yes,No,No,No phone service,0,30.11,1,1,1
CUST56398,25,One year,107.18,3053.18,Fiber optic,No,No,Yes,Electronic check,Yes,0,Yes,No,Yes,No,2,33.92,0,0,0
CUST56399,67,Two year,80.0,5622.15,DSL,No,No,No,Bank transfer (automatic),No,1,No,No,Yes,No,0,33.28,0,0,0
CUST56400,49,Month-to-month,69.1,3806.37,DSL,No,Yes,No,Electronic check,Yes,0,No,No,Yes,No,2,37.76,0,1,0
CUST56401,26,Month-to-month,108.79,2476.58,Fiber optic,Yes,Yes,Yes,Bank transfer (automatic),No,0,No,Yes,Yes,No,2,27.8,0,0,0
CUST56402,27,Month-to-month,44.87,1015.8,DSL,No,Yes,No,Electronic check,Yes,0,Yes,No,Yes,Yes,0,34.34,1,1,0
CUST56403,46,One year,80.69,2889.61,Fiber optic,No,No,Yes,Electronic check,Yes,0,No,No,Yes,No,1,34.03,0,0,0
CUST56404,34,Month-to-month,69.38,2296.03,DSL,Yes,No,No,Electronic check,Yes,0,No,Yes,Yes,Yes,2,0.0,0,0,0
CUST56405,2,One year,99.41,213.59,Fiber optic,No,No,Yes,Credit card (automatic),Yes,0,No,Yes,Yes,No,3,38.64,1,0,1
CUST56406,7,Two year,20.96,167.34,DSL,No,No,Yes,Bank transfer (automatic),No,0,No,Yes,Yes,No,1,31.53,2,0,0
CUST56407,42,Month-to-month,120.0,4198.07,Fiber optic,Yes,No,Yes,Bank transfer (automatic),Yes,0,Yes,Yes,Yes,Yes,0,29.18,1,0,0
CUST56408,13,One year,59.19,598.81,DSL,No,No,No,Bank transfer (automatic),No,0,No,Yes,Yes,No,0,10.04,0,0,0
CUST56409,56,Month-to-month,116.42,6050.37,DSL,No,Yes,No,Mailed check,No,0,Yes,No,Yes,No,1,22.09,0,0,0
CUST56410,25,Month-to-month,110.91,2519.42,Fiber optic,No,Yes,No,Electronic check,Yes,1,No,Yes,Yes,No,2,25.59,0,0,0
CUST56411,60,One year,76.05,4541.94,DSL,Yes,No,Yes,Electronic check,Yes,1,Yes,No,Yes,Yes,1,0.0,1,0,0
CUST56412,57,Month-to-month,100.17,5605.08,Fiber optic,No,No,No,Mailed check,No,0,Yes,No,No,No phone service,1,27.3,0,0,1
CUST56413,64,Two year,70.62,4436.45,DSL,No,No,No,Credit card (automatic),No,0,Yes,No,Yes,No,2,25.06,0,1,0
CUST56414,45,One year,58.3,2976.67,DSL,No,No,Yes,Electronic check,Yes,0,No,Yes,Yes,No,0,35.59,0,1,0
CUST56415,37,Month-to-month,90.24,3584.84,DSL,No,No,No,Bank transfer (automatic),No,0,No,Yes,Yes,No phone service,1,22.72,0,1,0
CUST56416,49,Month-to-month,90.52,4205.63,Fiber optic,No,Yes,No,Credit card (automatic),Yes,0,Yes,Yes,No,No phone service,3,23.18,0,0,0
CUST56417,43,Month-to-month,93.01,3309.2,DSL,No,Yes,No,Credit card (automatic),No,1,No,No,Yes,No,1,27.15,0,1,0
CUST56418,66,Two year,78.02,5588.04,DSL,Yes,No,No,Electronic check,No,1,Yes,No,Yes,Yes,1,0.0,1,0,0
CUST56419,23,One year,74.16,1316.68,Fiber optic,Yes,No,Yes,Credit card (automatic),Yes,0,No,No,Yes,Yes,3,15.62,0,0,0
CUST56420,8,Month-to-month,69.89,501.4,DSL,Yes,No,No,Bank transfer (automatic),Yes,0,No,No,Yes,No,2,29.95,0,0,1
CUST56421,69,One year,88.86,5405.11,Fiber optic,No,Yes,No,Bank transfer (automatic),No,1,No,No,Yes,No,0,2.75,0,0,0
CUST56422,60,One year,74.25,3402.79,No internet service,No,No,No,Bank transfer (automatic),No,0,Yes,No,Yes,Yes,1,0.0,0,0,0
CUST56423,46,One year,72.11,2944.21,Fiber optic,No,No,No,Electronic check,Yes,0,No,Yes,Yes,No,0,14.44,0,0,0
CUST56424,11,Month-to-month,72.81,666.83,Fiber optic,No,Yes,No,Credit card (automatic),Yes,0,No,Yes,Yes,No,3,12.24,1,0,1
CUST56425,19,Month-to-month,86.58,1652.55,DSL,No,No,No,Bank transfer (automatic),Yes,0,Yes,No,Yes,Yes,2,37.66,1,1,1
CUST56426,24,Month-to-month,84.78,1763.7,No internet service,Yes,Yes,Yes,Credit card (automatic),Yes,0,No,No,Yes,No,2,0.0,0,0,0
CUST56427,65,Month-to-month,97.55,7101.77,Fiber optic,Yes,No,No,Credit card (automatic),Yes,1,Yes,No,Yes,No,3,18.0,0,0,1
CUST56428,27,Month-to-month,78.92,2222.87,DSL,No,No,No,Bank transfer (automatic),Yes,0,Yes,No,Yes,No,2,0.0,0,0,0
CUST56429,46,Month-to-month,94.47,3482.27,No internet service,No,Yes,No,Electronic check,Yes,0,No,Yes,Yes,No,0,0.0,0,0,0
CUST56430,68,Month-to-month,55.6,4013.67,No internet service,No,No,No,Electronic check,Yes,0,No,No,Yes,Yes,2,0.0,0,0,0
CUST56431,50,Month-to-month,62.56,3509.19,DSL,No,No,No,Credit card (automatic),No,0,No,Yes,Yes,No,2,29.37,0,2,0
CUST56432,41,Month-to-month,68.39,2156.97,DSL,No,No,No,Bank transfer (automatic),Yes,0,No,Yes,Yes,Yes,0,46.39,0,0,0
CUST56433,10,Two year,80.43,733.73,Fiber optic,No,No,No,Credit card (automatic),No,0,No,Yes,Yes,No,1,22.6,0,0,1
CUST56434,20,One year,69.03,1529.08,Fiber optic,No,No,No,Mailed check,Yes,0,Yes,No,Yes,No,2,29.97,0,0,1
CUST56435,2,Month-to-month,81.49,132.63,Fiber optic,No,No,No,Bank transfer (automatic),No,0,Yes,No,Yes,No,0,12.52,1,0,1
CUST56436,12,Month-to-month,100.94,1302.76,DSL,Yes,Yes,No,Credit card (automatic),No,0,Yes,Yes,Yes,No,3,16.05,1,0,1
CUST56437,43,Month-to-month,79.18,2724.09,DSL,No,No,No,Bank transfer (automatic),Yes,0,No,No,Yes,Yes,2,36.05,0,0,1
CUST56438,49,Two year,86.65,3609.47,DSL,No,No,Yes,Mailed check,No,0,Yes,No,Yes,No,4,11.6,1,0,0
CUST56439,13,One year,69.1,910.76,DSL,Yes,Yes,No,Electronic check,Yes,0,Yes,No,Yes,No,3,10.55,0,0,1
CUST56440,24,Month-to-month,79.33,1448.16,Fiber optic,No,No,Yes,Credit card (automatic),Yes,0,No,Yes,Yes,No,0,0.0,2,2,0
CUST56441,50,Two year,93.36,4964.32,DSL,No,No,No,Credit card (automatic),Yes,0,No,No,Yes,No,2,7.94,0,0,0
CUST56442,5,Two year,60.12,306.42,DSL,Yes,Yes,No,Mailed check,Yes,0,Yes,No,Yes,No,0,16.51,1,0,0
CUST56443,44,Two year,90.45,4493.47,Fiber optic,No,No,No,Bank transfer (automatic),Yes,0,No,No,Yes,Yes,0,0.0,1,0,0
CUST56444,34,Month-to-month,97.17,2485.7,DSL,Yes,No,No,Electronic check,No,1,Yes,No,Yes,No,0,24.74,1,0,1
